steps,periods,day ahead,solar,temperature
768,0,0.0742999999999999,0.0,5.3
769,0,0.06777,0.0,5.1
770,0,0.07135,0.0,0.8
771,0,0.07675,0.0,0.3
772,0,0.08855,0.0,0.6
773,0,0.09311,0.0,0.5
774,0,0.11621,0.0,0.8
775,0,0.13922,0.0,0.9
776,0,0.16987,0.0,1.5
777,0,0.1782,0.0,1.0
778,0,0.17009,0.0,1.2
779,0,0.16721,0.0,1.9
780,0,0.15686,0.0,5.7
781,0,0.15274,0.0,6.0
782,0,0.16144,0.0,6.0
783,0,0.1633899999999999,0.0,2.5
784,0,0.16728,0.0,2.3
785,0,0.17817,0.0,2.2
786,0,0.18312,0.0,2.3
787,0,0.17218,0.0,2.3
788,0,0.14209,0.0,2.3
789,0,0.14354,0.0,4.0
790,0,0.13015,0.0,5.4
791,0,0.10393,0.0,5.3
792,0,0.1083,0.0,5.5
793,0,0.10027,0.0,5.2
794,0,0.0938199999999999,0.0,5.4
795,0,0.0878299999999999,0.0,5.5
796,0,0.08403,0.0,5.8
797,0,0.08902,0.0,5.7
798,0,0.10027,0.0,5.8
799,0,0.10773,0.0,5.7
800,0,0.11039,0.0,5.8
801,0,0.11001,0.0,6.0
802,0,0.09773,0.0,6.5
803,0,0.10281,0.0,6.9
804,0,0.102,0.0,6.9
805,0,0.09919,0.0,6.8
806,0,0.09791,0.0,6.5
807,0,0.102,0.0,6.2
808,0,0.10772,0.0,6.2
809,0,0.1124,0.0,6.3
810,0,0.11352,0.0,6.8
811,0,0.10807,0.0,6.8
812,0,0.1037,0.0,7.5
813,0,0.10295,0.0,7.4
814,0,0.11319,0.0,6.7
815,0,0.1077999999999999,0.0,6.3
816,0,0.09936,0.0,5.9
817,0,0.10625,0.0,5.8
818,0,0.11315,0.0,5.5
819,0,0.1217699999999999,0.0,5.2
820,0,0.12538,0.0,4.8
821,0,0.12744,0.0,4.7
822,0,0.13734,0.0,4.0
823,0,0.15631,0.0,1.7
824,0,0.16419,0.0,1.9
825,0,0.16983,0.0,2.7
826,0,0.16411,0.0,3.1
827,0,0.1563899999999999,0.0,3.2
828,0,0.14884,0.0,3.5
829,0,0.13337,0.0,3.6
830,0,0.13409,0.0,3.7
831,0,0.14161,0.0,3.8
832,0,0.15536,0.0,3.1
833,0,0.17029,0.0,1.8
834,0,0.18416,0.0,0.0
835,0,0.17996,0.0,-2.0
836,0,0.1678899999999999,0.0,-2.0
837,0,0.15813,0.0,-2.8
838,0,0.15238,0.0,-3.1
839,0,0.1366699999999999,0.0,-3.6
840,0,0.13551,0.0,-4.0
841,0,0.13697,0.0,-4.1
842,0,0.12903,0.0,-6.1
843,0,0.13068,0.0,-4.9
844,0,0.1162,0.0,-5.3
845,0,0.11327,0.0,-5.1
846,0,0.1142099999999999,0.0,-5.6
847,0,0.1156,0.0,-6.2
848,0,0.12048,0.0,-3.9
849,0,0.11768,0.0,-2.2
850,0,0.1173,0.0527902720951201,-0.7
851,0,0.12209,0.0338656743122284,0.3
852,0,0.11609,0.0,1.4
853,0,0.10701,0.0,2.3
854,0,0.10975,0.0,2.3
855,0,0.1163199999999999,0.0,2.0
856,0,0.12516,0.0,1.8
857,0,0.14757,0.0,1.3
858,0,0.17144,0.0,0.6
859,0,0.17092,0.0,0.5
860,0,0.1659,0.0,0.2
861,0,0.15367,0.0,-0.7
862,0,0.15577,0.0,-1.2
863,0,0.14418,0.0,-2.5
864,0,0.145,0.0,-3.5
865,0,0.14373,0.0,-3.9
866,0,0.1454099999999999,0.0,-4.3
867,0,0.14209,0.0,-4.9
868,0,0.1401,0.0,-4.9
869,0,0.14893,0.0,-4.0
870,0,0.17567,0.0,-3.8
871,0,0.20065,0.0,-3.4
872,0,0.21339,0.0,-2.8
873,0,0.20065,0.0,-2.4
874,0,0.18508,0.0,-1.0
875,0,0.17984,0.0,-0.3
876,0,0.16872,0.0,0.0
877,0,0.16116,0.0,0.6
878,0,0.1639,0.0,1.0
879,0,0.17067,0.0,1.2
880,0,0.1818,0.0,0.8
881,0,0.19894,0.0,0.6
882,0,0.2135,0.0,0.7
883,0,0.20538,0.0,0.6
884,0,0.18621,0.0,-0.1
885,0,0.16648,0.0,-1.1
886,0,0.15982,0.0,-2.1
887,0,0.154,0.0,-2.4
888,0,0.14578,0.0,-3.2
889,0,0.14221,0.0,-3.9
890,0,0.14042,0.0,-4.5
891,0,0.13944,0.0,-4.7
892,0,0.1416,0.0,-5.5
893,0,0.14587,0.0,-7.0
894,0,0.17054,0.0,-6.7
895,0,0.19804,0.0,-6.8
896,0,0.21416,0.0,-5.5
897,0,0.19185,0.173185409840665,-3.3
898,0,0.17252,0.4096034359815538,-1.7
899,0,0.14183,0.5573972027156989,0.0
900,0,0.14033,0.6101911457024863,1.6
901,0,0.13486,0.5643319754181261,2.2
902,0,0.14834,0.4233784853240891,2.4
903,0,0.17186,0.1986976847688736,2.5
904,0,0.1899799999999999,0.0,1.3
905,0,0.2222599999999999,0.0,0.5
906,0,0.2455999999999999,0.0,-0.4
907,0,0.229,0.0,-2.8
908,0,0.19903,0.0,-4.1
909,0,0.18818,0.0,-3.4
910,0,0.17336,0.0,-4.4
911,0,0.16308,0.0,-5.8
912,0,0.16005,0.0,-6.3
913,0,0.15516,0.0,-6.9
914,0,0.15,0.0,-8.4
915,0,0.14797,0.0,-8.3
916,0,0.14597,0.0,-7.4
917,0,0.14918,0.0,-7.0
918,0,0.1756899999999999,0.0,-7.4
919,0,0.1966399999999999,0.0,-7.7
920,0,0.21619,0.0,-5.8
921,0,0.17775,0.1927727749790733,-3.0
922,0,0.128,0.4273940293967914,-1.2
923,0,0.12633,0.5764969762288517,0.4
924,0,0.12495,0.6285360354776252,1.7
925,0,0.1249599999999999,0.5795445705052428,2.4
926,0,0.12495,0.4390615439641057,3.0
927,0,0.13449,0.2138708214896997,2.1
928,0,0.15686,0.0,0.9
929,0,0.18399,0.0,-0.6
930,0,0.1924499999999999,0.0,-1.5
931,0,0.153,0.0,-1.9
932,0,0.14545,0.0,-2.5
933,0,0.13381,0.0,-3.1
934,0,0.12773,0.0,-3.5
935,0,0.11894,0.0,-6.0
936,0,0.10956,0.0,-4.7
937,0,0.1183599999999999,0.0,-4.9
938,0,0.11512,0.0,-6.6
939,0,0.11546,0.0,-6.6
940,0,0.12047,0.0,-7.3
941,0,0.13257,0.0,-7.3
942,0,0.15524,0.0,-8.0
943,0,0.17446,0.0,-8.3
944,0,0.17302,0.0,-6.3
945,0,0.11136,0.1950527326862566,-3.6
946,0,0.11401,0.4276994119182145,-1.9
947,0,0.11177,0.5760299605684962,-0.9
948,0,0.11118,0.63102494552413,-0.2
949,0,0.11019,0.5846706405806016,1.0
950,0,0.12146,0.4396397241423969,1.9
951,0,0.15791,0.2188790161640777,2.1
952,0,0.16504,0.0,1.0
953,0,0.17325,0.0,-1.0
954,0,0.16633,0.0,-2.1
955,0,0.1348899999999999,0.0,-4.1
956,0,0.11577,0.0,-4.3
957,0,0.13577,0.0,-3.4
958,0,0.11993,0.0,-6.4
959,0,0.11795,0.0,-5.4
960,0,0.12269,0.0,-6.1
961,0,0.12309,0.0,-5.9
962,0,0.1163199999999999,0.0,-6.2
963,0,0.1167,0.0,-6.4
964,0,0.11851,0.0,-7.4
965,0,0.12547,0.0,-7.7
966,0,0.15399,0.0,-8.1
967,0,0.18591,0.0,-8.1
968,0,0.19623,0.0,-6.4
969,0,0.15872,0.0,-3.8
970,0,0.14035,0.0273912570908692,-1.5
971,0,0.13168,0.0147795250476158,0.8
972,0,0.11884,0.0329688742723304,1.3
973,0,0.11794,0.0,1.5
974,0,0.11012,0.0300857125025134,2.6
975,0,0.12795,0.0,2.6
976,0,0.12376,0.0,3.1
977,0,0.15893,0.0,-0.4
978,0,0.12955,0.0,-1.0
979,0,0.10829,0.0,-3.1
980,0,0.10826,0.0,-2.2
981,0,0.09466,0.0,-1.9
982,0,0.0891899999999999,0.0,-3.7
983,0,0.045,0.0,-3.5
984,0,0.08989,0.0,-4.0
985,0,0.08538,0.0,-2.9
986,0,0.08503,0.0,-3.6
987,0,0.08187,0.0,-3.1
988,0,0.08231,0.0,-2.5
989,0,0.08088,0.0,-2.0
990,0,0.08295,0.0,-1.3
991,0,0.08659,0.0,-0.5
992,0,0.0931299999999999,0.0,0.3
993,0,0.09395,0.0,2.3
994,0,0.09301,0.0083788920121741,4.4
995,0,0.08993,0.1678526151436492,5.0
996,0,0.09323,0.2178987091617928,5.1
997,0,0.09092,0.112064021718798,5.1
998,0,0.09389,0.0,5.3
999,0,0.10113,0.0,5.2
1000,0,0.1183599999999999,0.0,4.7
1001,0,0.15394,0.0,4.3
1002,0,0.1527899999999999,0.0,3.9
1003,0,0.14073,0.0,3.9
1004,0,0.14042,0.0,3.7
1005,0,0.13828,0.0,3.7
1006,0,0.14376,0.0,3.7
1007,0,0.13806,0.0,3.3
1008,0,0.12972,0.0,3.0
1009,0,0.12549,0.0,3.1
1010,0,0.13179,0.0,3.2
1011,0,0.12757,0.0,3.4
1012,0,0.11846,0.0,3.4
1013,0,0.11889,0.0,2.9
1014,0,0.1080199999999999,0.0,3.1
1015,0,0.11617,0.0,2.3
1016,0,0.1494,0.0,3.4
1017,0,0.14427,0.0,4.6
1018,0,0.14556,0.0,4.7
1019,0,0.14007,0.0,5.3
1020,0,0.1298899999999999,0.0,5.5
1021,0,0.12,0.0,5.9
1022,0,0.12,0.0,6.1
1023,0,0.1246299999999999,0.0,6.6
1024,0,0.13516,0.0,5.8
1025,0,0.15854,0.0,4.6
1026,0,0.16751,0.0,3.4
1027,0,0.16949,0.0,3.6
1028,0,0.16,0.0,4.1
1029,0,0.14089,0.0,3.3
1030,0,0.15191,0.0,3.8
1031,0,0.13798,0.0,3.2
1032,0,0.1375,0.0,1.2
1033,0,0.13268,0.0,0.8
1034,0,0.1326399999999999,0.0,-0.9
1035,0,0.12904,0.0,-1.5
1036,0,0.13084,0.0,-2.0
1037,0,0.13736,0.0,-2.7
1038,0,0.16319,0.0,-2.4
1039,0,0.19608,0.0,-1.7
1040,0,0.21587,0.0,-1.7
1041,0,0.1961999999999999,0.0,-0.9
1042,0,0.17335,0.0,-0.3
1043,0,0.1544199999999999,0.0,1.0
1044,0,0.14,0.0,3.5
1045,0,0.13687,0.0094439129999049,6.8
1046,0,0.14,0.0,8.3
1047,0,0.1574499999999999,0.0,8.5
1048,0,0.16606,0.0,8.2
1049,0,0.18806,0.0,5.2
1050,0,0.2218,0.0,4.3
1051,0,0.2066,0.0,2.1
1052,0,0.18786,0.0,1.0
1053,0,0.16895,0.0,1.1
1054,0,0.16097,0.0,0.5
1055,0,0.15012,0.0,0.6
1056,0,0.13562,0.0,0.9
1057,0,0.13232,0.0,1.6
1058,0,0.13216,0.0,1.4
1059,0,0.13212,0.0,1.1
1060,0,0.13232,0.0,0.8
1061,0,0.14193,0.0,0.6
1062,0,0.16622,0.0,0.5
1063,0,0.19999,0.0,0.4
1064,0,0.20698,0.0,0.5
1065,0,0.1805999999999999,0.0,0.8
1066,0,0.13826,0.0109112956064491,1.1
1067,0,0.13916,0.3586856010359636,1.3
1068,0,0.13036,0.4909041903347483,2.1
1069,0,0.12541,0.5695136955047739,3.0
1070,0,0.12693,0.4715493799592082,3.4
1071,0,0.13232,0.2434668645099983,3.9
1072,0,0.1527,0.0,4.5
1073,0,0.18081,0.0,2.0
1074,0,0.19999,0.0,1.0
1075,0,0.19297,0.0,0.4
1076,0,0.17581,0.0,0.6
1077,0,0.16009,0.0,0.5
1078,0,0.15103,0.0,-0.1
1079,0,0.14173,0.0,-0.3
1080,0,0.13481,0.0,-0.6
1081,0,0.1309499999999999,0.0,-1.0
1082,0,0.13,0.0,-1.1
1083,0,0.13001,0.0,-1.4
1084,0,0.12666,0.0,-1.5
1085,0,0.13653,0.0,-1.9
1086,0,0.1611999999999999,0.0,-2.0
1087,0,0.185,0.0,-2.2
1088,0,0.1887599999999999,0.0,-2.1
1089,0,0.17122,0.0,-1.6
1090,0,0.15252,0.1342640184487902,-1.0
1091,0,0.13216,0.2044432935733848,0.4
1092,0,0.12079,0.5951119687212053,1.8
1093,0,0.12145,0.6045328856895715,3.4
1094,0,0.12138,0.4668194280528842,4.2
1095,0,0.12871,0.2481108860644345,4.7
1096,0,0.14499,0.0,3.8
1097,0,0.1588,0.0,1.5
1098,0,0.17352,0.0,-0.6
1099,0,0.16525,0.0,-1.1
1100,0,0.14359,0.0,-0.5
1101,0,0.13397,0.0,-0.7
1102,0,0.1331399999999999,0.0,-1.0
1103,0,0.1191,0.0,-1.2
1104,0,0.11286,0.0,-1.4
1105,0,0.11748,0.0,-2.1
1106,0,0.11452,0.0,-2.5
1107,0,0.1133499999999999,0.0,-3.0
1108,0,0.115,0.0,-4.2
1109,0,0.11996,0.0,-3.5
1110,0,0.1456,0.0,-2.8
1111,0,0.1665,0.0,-2.3
1112,0,0.17534,0.0,-2.0
1113,0,0.16644,0.0915819424251994,0.6
1114,0,0.15028,0.4114955916684043,3.5
1115,0,0.13294,0.5940208205511618,6.1
1116,0,0.11818,0.6582977660624498,8.8
1117,0,0.11863,0.6073414460757561,10.4
1118,0,0.12793,0.4307977527256597,10.7
1119,0,0.13495,0.0653850770576801,11.0
1120,0,0.14096,0.0,10.4
1121,0,0.166,0.0,10.0
1122,0,0.1669199999999999,0.0,8.6
1123,0,0.16059,0.0,8.3
1124,0,0.14357,0.0,8.3
1125,0,0.13796,0.0,7.1
1126,0,0.12752,0.0,7.3
1127,0,0.10807,0.0,6.8
1128,0,0.1060499999999999,0.0,6.2
1129,0,0.09861,0.0,7.0
1130,0,0.0927099999999999,0.0,6.1
1131,0,0.08612,0.0,7.2
1132,0,0.08063,0.0,7.3
1133,0,0.0909,0.0,6.2
1134,0,0.10512,0.0,8.3
1135,0,0.12265,0.0,9.2
1136,0,0.1299,0.0,9.5
1137,0,0.11452,0.0,9.4
1138,0,0.10156,0.0,9.5
1139,0,0.09196,0.0,10.3
1140,0,0.0907999999999999,0.0,9.9
1141,0,0.06763,0.0,10.4
1142,0,0.03668,0.0,11.1
1143,0,0.03371,0.0,11.7
1144,0,0.06963,0.0,11.8
1145,0,0.07992,0.0,11.8
1146,0,0.09053,0.0,11.7
1147,0,0.08505,0.0,11.4
1148,0,0.05996,0.0,11.3
1149,0,0.0469,0.0,11.2
1150,0,0.04382,0.0,11.1
1151,0,0.02222,0.0,11.0
1152,0,0.02814,0.0,10.9
1153,0,0.03644,0.0,10.9
1154,0,0.03582,0.0,10.0
1155,0,0.04441,0.0,9.9
1156,0,0.06298,0.0,10.6
1157,0,0.0701,0.0,10.5
1158,0,0.08226,0.0,10.0
1159,0,0.09337,0.0,10.5
1160,0,0.10995,0.0,10.6
1161,0,0.11492,0.0,11.5
1162,0,0.10764,0.0,12.0
1163,0,0.1028,0.0,12.5
1164,0,0.09447,0.0,12.5
1165,0,0.08329,0.0886406219072237,12.6
1166,0,0.08637,0.0596655327853697,12.5
1167,0,0.0965999999999999,0.0,11.9
1168,0,0.10998,0.0,11.1
1169,0,0.1288,0.0,10.7
1170,0,0.14708,0.0,10.2
1171,0,0.14995,0.0,10.0
1172,0,0.13549,0.0,10.1
1173,0,0.12064,0.0,9.8
1174,0,0.11699,0.0,9.6
1175,0,0.11366,0.0,9.3
1176,0,0.10904,0.0,9.2
1177,0,0.10412,0.0,8.2
1178,0,0.09953,0.0,8.1
1179,0,0.093,0.0,7.9
1180,0,0.09255,0.0,8.3
1181,0,0.09778,0.0,8.4
1182,0,0.0985,0.0,8.4
1183,0,0.1077699999999999,0.0,8.5
1184,0,0.11386,0.0,8.8
1185,0,0.11832,0.0,9.2
1186,0,0.11617,0.0,9.3
1187,0,0.11387,0.0,9.0
1188,0,0.1085199999999999,0.0,8.6
1189,0,0.10118,0.0487060324198777,8.7
1190,0,0.09854,0.0324532751425076,9.4
1191,0,0.1077,0.0,9.3
1192,0,0.12072,0.0,9.2
1193,0,0.14111,0.0,8.3
1194,0,0.1586999999999999,0.0,8.1
1195,0,0.15838,0.0,7.9
1196,0,0.13831,0.0,7.9
1197,0,0.1271,0.0,7.6
1198,0,0.11768,0.0,7.1
1199,0,0.0948499999999999,0.0,7.4
1200,0,0.07887,0.0,7.3
1201,0,0.05106,0.0,7.4
1202,0,0.04886,0.0,7.0
1203,0,0.034,0.0,6.9
1204,0,0.02913,0.0,6.7
1205,0,0.03824,0.0,6.8
1206,0,0.0723,0.0,6.6
1207,0,0.07818,0.0,6.4
1208,0,0.07575,0.0,6.9
1209,0,0.04992,0.0641549267598953,8.2
1210,0,0.04196,0.1304938692943613,9.2
1211,0,0.02393,0.3516383601095481,10.2
1212,0,0.0238099999999999,0.5632288949256813,11.9
1213,0,0.02201,0.6340447671053606,12.5
1214,0,0.04152,0.5030413822847324,13.0
1215,0,0.05234,0.2748185568541128,12.9
1216,0,0.05715,0.0349191945118809,12.3
1217,0,0.0949899999999999,0.0,11.1
1218,0,0.11254,0.0,9.9
1219,0,0.10904,0.0,8.8
1220,0,0.09257,0.0,8.5
1221,0,0.08773,0.0,8.5
1222,0,0.08947,0.0,8.3
1223,0,0.06864,0.0,7.7
1224,0,0.0505,0.0,7.3
1225,0,0.0460099999999999,0.0,4.3
1226,0,0.04776,0.0,4.7
1227,0,0.05328,0.0,3.9
1228,0,0.06915,0.0,2.7
1229,0,0.09487,0.0,3.7
1230,0,0.12767,0.0,5.1
1231,0,0.14887,0.0,5.5
1232,0,0.15396,0.0,7.2
1233,0,0.1306999999999999,0.1353849197304433,9.2
1234,0,0.12924,0.179889896164814,9.8
1235,0,0.11651,0.1231685006034454,11.1
1236,0,0.11253,0.2250649697992102,11.9
1237,0,0.11414,0.238787768474307,12.8
1238,0,0.1193,0.0427382896966977,13.7
1239,0,0.13056,0.0,13.8
1240,0,0.14899,0.0,13.4
1241,0,0.16485,0.0,11.3
1242,0,0.1781299999999999,0.0,8.7
1243,0,0.1771,0.0,7.3
1244,0,0.17,0.0,6.6
1245,0,0.1588,0.0,4.8
1246,0,0.1531999999999999,0.0,5.0
1247,0,0.14258,0.0,3.5
1248,0,0.1399,0.0,3.5
1249,0,0.12853,0.0,3.5
1250,0,0.1253,0.0,2.8
1251,0,0.12853,0.0,1.3
1252,0,0.12953,0.0,1.3
1253,0,0.13919,0.0,0.3
1254,0,0.15749,0.0,0.0
1255,0,0.17313,0.0,0.3
1256,0,0.17634,0.0,2.0
1257,0,0.16455,0.0170491635336853,6.3
1258,0,0.15253,0.2073063742360711,9.7
1259,0,0.13699,0.4737242397959297,11.4
1260,0,0.12956,0.5753853269935246,13.3
1261,0,0.12918,0.539771963142078,14.7
1262,0,0.13604,0.3641941809337151,15.6
1263,0,0.15091,0.2042333514429016,14.7
1264,0,0.15696,0.0,13.9
1265,0,0.16501,0.0,12.6
1266,0,0.175,0.0,11.9
1267,0,0.17273,0.0,11.6
1268,0,0.16206,0.0,10.4
1269,0,0.15402,0.0,9.5
1270,0,0.1495999999999999,0.0,9.0
1271,0,0.13447,0.0,9.0
1272,0,0.13468,0.0,7.3
1273,0,0.1314,0.0,7.7
1274,0,0.129,0.0,7.5
1275,0,0.12478,0.0,6.9
1276,0,0.12517,0.0,6.4
1277,0,0.12993,0.0,5.9
1278,0,0.1539799999999999,0.0,5.7
1279,0,0.17,0.0,5.6
1280,0,0.17808,0.0,6.4
1281,0,0.1696,0.0,7.5
1282,0,0.15459,0.0,8.4
1283,0,0.14983,0.0382743339350783,8.9
1284,0,0.1422199999999999,0.0,9.5
1285,0,0.1367,0.0,10.0
1286,0,0.1353,0.0125616736574377,10.4
1287,0,0.1353899999999999,0.0091521132375032,9.8
1288,0,0.13954,0.0,9.7
1289,0,0.15236,0.0,9.5
1290,0,0.16522,0.0,9.1
1291,0,0.165,0.0,8.5
1292,0,0.15591,0.0,7.9
1293,0,0.15114,0.0,7.7
1294,0,0.14561,0.0,7.5
1295,0,0.13146,0.0,7.7
1296,0,0.13368,0.0,7.4
1297,0,0.11818,0.0,7.4
1298,0,0.11755,0.0,7.0
1299,0,0.11476,0.0,7.0
1300,0,0.11755,0.0,6.9
1301,0,0.11723,0.0,6.8
1302,0,0.13712,0.0,6.4
1303,0,0.15505,0.0,6.3
1304,0,0.155,0.0,6.7
1305,0,0.15026,0.0,6.9
1306,0,0.13143,0.0,7.5
1307,0,0.1090199999999999,0.0541101748697177,8.0
1308,0,0.11276,0.1249734502322434,8.4
1309,0,0.1078799999999999,0.0131615513939133,8.9
1310,0,0.10149,0.0,8.5
1311,0,0.10908,0.0,8.6
1312,0,0.1104899999999999,0.0,8.3
1313,0,0.1196899999999999,0.0,7.7
1314,0,0.13641,0.0,6.8
1315,0,0.11696,0.0,6.7
1316,0,0.09135,0.0,4.0
1317,0,0.10461,0.0,2.0
1318,0,0.0931299999999999,0.0,2.4
1319,0,0.07858,0.0,2.0
1320,0,0.0905499999999999,0.0,2.6
1321,0,0.08314,0.0,3.0
1322,0,0.07893,0.0,2.7
1323,0,0.07523,0.0,2.5
1324,0,0.08203,0.0,2.6
1325,0,0.07797,0.0,2.3
1326,0,0.0767699999999999,0.0,2.5
1327,0,0.08447,0.0,2.5
1328,0,0.08989,0.0,2.8
1329,0,0.08702,0.0940316620835471,3.9
1330,0,0.0744,0.1492281800737352,3.4
1331,0,0.06517,0.2744853331280912,3.6
1332,0,0.05943,0.1846504853799471,3.1
1333,0,0.0448999999999999,0.2358134374361014,2.4
1334,0,0.06268,0.0884031360666021,1.0
1335,0,0.0818499999999999,0.0750532133742698,2.0
1336,0,0.09654,0.0,2.3
1337,0,0.1234,0.0,1.8
1338,0,0.13648,0.0,1.4
1339,0,0.13085,0.0,0.6
1340,0,0.11664,0.0,0.7
1341,0,0.10227,0.0,0.2
1342,0,0.11493,0.0,-0.6
1343,0,0.10743,0.0,-0.6
1344,0,0.10639,0.0,-1.3
1345,0,0.10294,0.0,-1.9
1346,0,0.10277,0.0,-2.2
1347,0,0.10626,0.0,-2.6
1348,0,0.1041,0.0,-3.1
1349,0,0.10554,0.0,-2.8
1350,0,0.10704,0.0,-2.5
1351,0,0.10955,0.0,-2.2
1352,0,0.1090199999999999,0.0,-2.0
1353,0,0.10554,0.0183033221040588,-0.6
1354,0,0.09734,0.0722848964007485,0.3
1355,0,0.09294,0.287394213228425,1.1
1356,0,0.085,0.6000686393762479,2.1
1357,0,0.055,0.5001013155022077,2.0
1358,0,0.05528,0.3435017885395539,1.8
1359,0,0.08504,0.1852677664278312,1.5
1360,0,0.09892,0.0,0.6
1361,0,0.1299,0.0,-0.3
1362,0,0.1536999999999999,0.0,-0.9
1363,0,0.15691,0.0,-0.8
1364,0,0.15364,0.0,-1.4
1365,0,0.14164,0.0,-1.7
1366,0,0.13829,0.0,-1.9
1367,0,0.13298,0.0,-2.5
1368,0,0.12283,0.0,-3.1
1369,0,0.13291,0.0,-3.4
1370,0,0.1329,0.0,-3.5
1371,0,0.12503,0.0,-3.3
1372,0,0.12007,0.0,-3.6
1373,0,0.13983,0.0,-5.1
1374,0,0.16423,0.0,-4.1
1375,0,0.18666,0.0,-4.0
1376,0,0.1869499999999999,0.0403288751001647,-2.4
1377,0,0.16657,0.3069246336494973,-1.1
1378,0,0.15291,0.4317361510527526,-0.1
1379,0,0.13587,0.5065982135591051,0.4
1380,0,0.13859,0.4120640738344381,1.5
1381,0,0.13552,0.1566241886065561,2.1
1382,0,0.13151,0.0,2.3
1383,0,0.1321999999999999,0.0,1.7
1384,0,0.1534499999999999,0.0,1.0
1385,0,0.17069,0.0,0.1
1386,0,0.1900099999999999,0.0,-0.8
1387,0,0.19815,0.0,-1.5
1388,0,0.17449,0.0,-1.5
1389,0,0.1603,0.0,-1.9
1390,0,0.15346,0.0,-2.9
1391,0,0.14946,0.0,-2.7
1392,0,0.134,0.0,-3.0
1393,0,0.1248199999999999,0.0,-2.6
1394,0,0.12383,0.0,-2.7
1395,0,0.12459,0.0,-2.5
1396,0,0.12625,0.0,-2.9
1397,0,0.14141,0.0,-2.8
1398,0,0.16247,0.0,-3.1
1399,0,0.17799,0.0,-2.5
1400,0,0.1860399999999999,0.0241261608770041,-1.1
1401,0,0.16031,0.2891236609561401,0.2
1402,0,0.13038,0.5098913794665338,1.0
1403,0,0.1242,0.5832588881191407,2.9
1404,0,0.11671,0.6849917486527279,4.2
1405,0,0.11919,0.6540182122389354,4.6
1406,0,0.1234099999999999,0.538322856955877,4.4
1407,0,0.1331999999999999,0.3149011398513012,4.4
1408,0,0.1544199999999999,0.0477198613077553,3.9
1409,0,0.17313,0.0,2.6
1410,0,0.19387,0.0,1.1
1411,0,0.19378,0.0,-0.4
1412,0,0.17489,0.0,-1.4
1413,0,0.15827,0.0,-0.6
1414,0,0.15378,0.0,-1.6
1415,0,0.14214,0.0,-1.8
1416,0,0.13308,0.0,-1.4
1417,0,0.12546,0.0,-1.3
1418,0,0.1249599999999999,0.0,-1.4
1419,0,0.12766,0.0,-1.8
1420,0,0.13058,0.0,-2.0
1421,0,0.14135,0.0,-2.5
1422,0,0.1634499999999999,0.0,-3.0
1423,0,0.18603,0.0,-3.3
1424,0,0.18603,0.0463222160478497,-0.3
1425,0,0.1529,0.3183204268377126,1.9
1426,0,0.12669,0.5403317356148942,3.7
1427,0,0.1187199999999999,0.6835607602759146,5.3
1428,0,0.11579,0.7331604513761351,6.4
1429,0,0.11412,0.6856025993021045,7.4
1430,0,0.11609,0.5467411625694312,7.8
1431,0,0.12281,0.3344562550044381,8.0
1432,0,0.13546,0.0638405622208048,7.6
1433,0,0.16274,0.0,5.8
1434,0,0.18369,0.0,4.8
1435,0,0.18248,0.0,3.6
1436,0,0.16274,0.0,2.7
1437,0,0.14485,0.0,2.5
1438,0,0.14205,0.0,2.3
1439,0,0.13151,0.0,0.5
1440,0,0.12582,0.0,0.8
1441,0,0.12857,0.0,1.0
1442,0,0.13003,0.0,-0.4
1443,0,0.13147,0.0,-0.6
1444,0,0.13001,0.0,-2.1
1445,0,0.13558,0.0,-0.9
1446,0,0.16499,0.0,-1.8
1447,0,0.18111,0.0,1.7
1448,0,0.17762,0.0606084014092076,3.8
1449,0,0.14144,0.3290888874700505,5.7
1450,0,0.12436,0.5495068224907368,7.5
1451,0,0.11679,0.6914302264421468,8.5
1452,0,0.11539,0.7409135670511235,10.4
1453,0,0.11364,0.6938385481823568,11.9
1454,0,0.11769,0.5559746828002582,11.8
1455,0,0.12862,0.3376334842289144,11.8
1456,0,0.15264,0.0777787400224952,11.2
1457,0,0.16638,0.0,9.9
1458,0,0.18491,0.0,8.1
1459,0,0.18413,0.0,4.9
1460,0,0.16343,0.0,3.6
1461,0,0.15931,0.0,3.0
1462,0,0.14953,0.0,2.1
1463,0,0.1399,0.0,1.1
1464,0,0.1403,0.0,0.7
1465,0,0.13018,0.0,-1.2
1466,0,0.13059,0.0,-2.4
1467,0,0.12843,0.0,-2.4
1468,0,0.12778,0.0,-2.9
1469,0,0.135,0.0,-3.5
1470,0,0.16219,0.0,-3.9
1471,0,0.18703,0.0,-2.5
1472,0,0.1953899999999999,0.0182561270461228,-0.3
1473,0,0.16648,0.2580382303966401,2.2
1474,0,0.13112,0.4838207071502893,4.8
1475,0,0.12301,0.6930395537000721,7.3
1476,0,0.11469,0.7580999954327206,7.6
1477,0,0.1120999999999999,0.7090140740196698,8.7
1478,0,0.11089,0.5804803443394241,9.6
1479,0,0.11469,0.355834008871611,9.7
1480,0,0.12931,0.0817354993469214,8.8
1481,0,0.1559799999999999,0.0,6.8
1482,0,0.165,0.0,5.1
1483,0,0.15294,0.0,2.6
1484,0,0.13331,0.0,1.0
1485,0,0.1222,0.0,-0.3
1486,0,0.11209,0.0,-1.2
1487,0,0.10163,0.0,-1.8
1488,0,0.1082699999999999,0.0,-2.4
